timestamp,building_id,meter_reading,site_id,building_id_kaggle,site_id_kaggle,primaryspaceusage,sub_primaryspaceusage,sqm,sqft,lat,lng,timezone,electricity,chilledwater,water,gas,yearbuilt,eui,leed_level,air_temperature,cloud_coverage,dew_temperature,precipDepth1HR,precipDepth6HR,seaLvlPressure,windDirection,windSpeed,hour,weekday,month,meter_electricity,meter_gas,meter_water
2016-02-11 03:00:00,Panther_education_Teofila,1.8927,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,3.3,0.0,0.6,0.0,-1.0,1024.2,230.0,1.5,3,3,2,False,False,True
2016-02-11 04:00:00,Panther_education_Teofila,0.0,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,3.9,0.0,0.6,0.0,-1.0,1024.6,290.0,1.5,4,3,2,False,False,True
2016-02-11 05:00:00,Panther_education_Teofila,0.0,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,4.4,0.0,0.6,0.0,-1.0,1025.4,0.0,0.0,5,3,2,False,False,True
2016-02-11 06:00:00,Panther_education_Teofila,4.164,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,4.4,0.0,1.1,0.0,-1.0,1026.1,0.0,1.5,6,3,2,False,False,True
2016-02-11 07:00:00,Panther_education_Teofila,46.9391,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,3.3,2.0,0.6,0.0,-1.0,1026.9,0.0,0.0,7,3,2,False,False,True
2016-02-11 08:00:00,Panther_education_Teofila,464.8483,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,6.1,0.0,0.6,0.0,-1.0,1027.2,360.0,2.6,8,3,2,False,False,True
2016-02-11 09:00:00,Panther_education_Teofila,1343.0635,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,9.4,0.0,-1.1,0.0,-1.0,1027.5,350.0,4.6,9,3,2,False,False,True
2016-02-11 10:00:00,Panther_education_Teofila,1686.0216,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,12.2,0.0,-4.4,0.0,-1.0,1027.7,350.0,5.1,10,3,2,False,False,True
2016-02-11 11:00:00,Panther_education_Teofila,3269.0801,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,13.9,0.0,-5.6,0.0,-1.0,1027.6,320.0,2.6,11,3,2,False,False,True
2016-02-11 12:00:00,Panther_education_Teofila,3250.5316,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,15.0,0.0,-5.0,0.0,-1.0,1026.8,350.0,3.1,12,3,2,False,False,True
2016-02-11 13:00:00,Panther_education_Teofila,2948.0773,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,16.7,0.0,-2.8,0.0,-1.0,1025.7,330.0,2.6,13,3,2,False,False,True
2016-02-11 14:00:00,Panther_education_Teofila,3392.1059,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,18.3,0.0,-2.2,0.0,-1.0,1024.7,330.0,2.6,14,3,2,False,False,True
2016-02-11 15:00:00,Panther_education_Teofila,3367.5007,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,18.9,0.0,-2.2,0.0,-1.0,1024.1,280.0,2.6,15,3,2,False,False,True
